College Code,Name,Gender,Qualification,Employee Id,Email,Short Name,Mobile No,Adhar No
404,Arindam Bose 33,Male,"M.Sc, Ph.D",A_33,33 abose@gmail.com,A.B.33,9933226043,112233554943
404,Arindam Bose 34,Female,"M.Sc, Ph.D",A_34,34 abose@gmail.com,A.B.34,9933226044,112233554944
404,Arindam Bose 35,Male,M.Tech,A_35,35 abose@gmail.com,A.B.35,9933226045,112233554945
404,Arindam Bose 36,Male,"M.Sc, Ph.D",A_36,36 abose@gmail.com,A.B.36,9933226046,112233554946
404,Arindam Bose 37,Male,M.Sc,A_37,37 abose@gmail.com,A.B.37,9933226047,112233554947
404,Arindam Bose 38,Female,"M.Sc, Ph.D",A_38,38 abose@gmail.com,A.B.38,9933226048,112233554948
404,Arindam Bose 39,Male,"M.Sc, Ph.D",A_39,39 abose@gmail.com,A.B.39,9933226049,112233554949
404,Arindam Bose 40,Male,"M.Sc, Ph.D",A_40,40 abose@gmail.com,A.B.40,9933226050,112233554950
404,Arindam Bose 41,Male,M.Tech,A_41,41 abose@gmail.com,A.B.41,9933226051,112233554951
404,Arindam Bose 42,Male,"M.Sc, Ph.D",A_42,42 abose@gmail.com,A.B.42,9933226052,112233554952
404,Arindam Bose 43,Female,B.SC,A_43,43 abose@gmail.com,A.B.43,9933226053,112233554953
404,Arindam Bose 44,Male,B.COM,A_44,44 abose@gmail.com,A.B.44,9933226054,112233554954
404,Arindam Bose 45,Male,"M.Sc, Ph.D",A_45,45 abose@gmail.com,A.B.45,9933226055,112233554955
404,Arindam Bose 46,Male,M.Sc,A_46,46 abose@gmail.com,A.B.46,9933226056,112233554956
404,Arindam Bose 47,Male,"M.Sc, Ph.D",A_47,47 abose@gmail.com,A.B.47,9933226057,112233554957
404,Arindam Bose 48,Male,"M.Sc, Ph.D",A_48,48 abose@gmail.com,A.B.48,9933226058,112233554958
404,Arindam Bose 49,Female,"M.Sc, Ph.D",A_49,49 abose@gmail.com,A.B.49,9933226059,112233554959
404,Arindam Bose 50,Male,"M.Sc, Ph.D",A_50,50 abose@gmail.com,A.B.50,9933226060,112233554960
404,Arindam Bose 51,Male,M.Tech,A_51,51 abose@gmail.com,A.B.51,9933226061,112233554961
404,Arindam Bose 52,Male,"M.Sc, Ph.D",A_52,52 abose@gmail.com,A.B.52,9933226062,112233554962
404,Arindam Bose 53,Female,"M.Sc, Ph.D",A_53,53 abose@gmail.com,A.B.53,9933226063,112233554963
404,Arindam Bose 54,Male,"M.Sc, Ph.D",A_54,54 abose@gmail.com,A.B.54,9933226064,112233554964
404,Arindam Bose 55,Male,"M.Sc, Ph.D",A_55,55 abose@gmail.com,A.B.55,9933226065,112233554965
404,Arindam Bose 56,Male,"M.Sc, Ph.D",A_56,56 abose@gmail.com,A.B.56,9933226066,112233554966
404,Arindam Bose 57,Female,M.Tech,A_57,57 abose@gmail.com,A.B.57,9933226067,112233554967
404,Arindam Bose 58,Male,"M.Sc, Ph.D",A_58,58 abose@gmail.com,A.B.58,9933226068,112233554968
404,Arindam Bose 59,Male,M.Sc,A_59,59 abose@gmail.com,A.B.59,9933226069,112233554969
404,Arindam Bose 60,Male,"M.Sc, Ph.D",A_60,60 abose@gmail.com,A.B.60,9933226070,112233554970
404,Arindam Bose 61,Male,"M.Sc, Ph.D",A_61,61 abose@gmail.com,A.B.61,9933226071,112233554971
404,Arindam Bose 62,Female,"M.Sc, Ph.D",A_62,62 abose@gmail.com,A.B.62,9933226072,112233554972
404,Arindam Bose 63,Male,M.Tech,A_63,63 abose@gmail.com,A.B.63,9933226073,112233554973
404,Arindam Bose 64,Male,"M.Sc, Ph.D",A_64,64 abose@gmail.com,A.B.64,9933226074,112233554974
404,Arindam Bose 65,Male,B.SC,A_65,65 abose@gmail.com,A.B.65,9933226075,112233554975
404,Arindam Bose 66,Male,B.COM,A_66,66 abose@gmail.com,A.B.66,9933226076,112233554976
404,Arindam Bose 67,Male,"M.Sc, Ph.D",A_67,67 abose@gmail.com,A.B.67,9933226077,112233554977
404,Arindam Bose 68,Female,M.Sc,A_68,68 abose@gmail.com,A.B.68,9933226078,112233554978
404,Arindam Bose 69,Male,"M.Sc, Ph.D",A_69,69 abose@gmail.com,A.B.69,9933226079,112233554979
404,Arindam Bose 70,Male,"M.Sc, Ph.D",A_70,70 abose@gmail.com,A.B.70,9933226080,112233554980
404,Arindam Bose 71,Male,"M.Sc, Ph.D",A_71,71 abose@gmail.com,A.B.71,9933226081,112233554981
404,Arindam Bose 72,Female,"M.Sc, Ph.D",A_72,72 abose@gmail.com,A.B.72,9933226082,112233554982
404,Arindam Bose 73,Male,M.Tech,A_73,73 abose@gmail.com,A.B.73,9933226083,112233554983
404,Arindam Bose 74,Male,"M.Sc, Ph.D",A_74,74 abose@gmail.com,A.B.74,9933226084,112233554984
404,Arindam Bose 75,Male,"M.Sc, Ph.D",A_75,75 abose@gmail.com,A.B.75,9933226085,112233554985
404,Arindam Bose 76,Female,"M.Sc, Ph.D",A_76,76 abose@gmail.com,A.B.76,9933226086,112233554986
404,Arindam Bose 77,Male,"M.Sc, Ph.D",A_77,77 abose@gmail.com,A.B.77,9933226087,112233554987
404,Arindam Bose 78,Male,"M.Sc, Ph.D",A_78,78 abose@gmail.com,A.B.78,9933226088,112233554988
404,Arindam Bose 79,Male,M.Tech,A_79,79 abose@gmail.com,A.B.79,9933226089,112233554989
404,Arindam Bose 80,Male,"M.Sc, Ph.D",A_80,80 abose@gmail.com,A.B.80,9933226090,112233554990
404,Arindam Bose 81,Female,M.Sc,A_81,81 abose@gmail.com,A.B.81,9933226091,112233554991
404,Arindam Bose 82,Male,"M.Sc, Ph.D",A_82,82 abose@gmail.com,A.B.82,9933226092,112233554992
404,Arindam Bose 83,Male,"M.Sc, Ph.D",A_83,83 abose@gmail.com,A.B.83,9933226093,112233554993
404,Arindam Bose 84,Male,"M.Sc, Ph.D",A_84,84 abose@gmail.com,A.B.84,9933226094,112233554994
404,Arindam Bose 85,Male,M.Tech,A_85,85 abose@gmail.com,A.B.85,9933226095,112233554995
404,Arindam Bose 86,Male,"M.Sc, Ph.D",A_86,86 abose@gmail.com,A.B.86,9933226096,112233554996
404,Arindam Bose 87,Female,B.SC,A_87,87 abose@gmail.com,A.B.87,9933226097,112233554997
404,Arindam Bose 88,Male,B.COM,A_88,88 abose@gmail.com,A.B.88,9933226098,112233554998
404,Arindam Bose 89,Male,"M.Sc, Ph.D",A_89,89 abose@gmail.com,A.B.89,9933226099,112233554999
404,Arindam Bose 90,Male,M.Sc,A_90,90 abose@gmail.com,A.B.90,9933226100,112233555000
404,Arindam Bose 91,Female,"M.Sc, Ph.D",A_91,91 abose@gmail.com,A.B.91,9933226101,112233555001
404,Arindam Bose 92,Male,"M.Sc, Ph.D",A_92,92 abose@gmail.com,A.B.92,9933226102,112233555002
404,Arindam Bose 93,Male,"M.Sc, Ph.D",A_93,93 abose@gmail.com,A.B.93,9933226103,112233555003
404,Arindam Bose 94,Male,"M.Sc, Ph.D",A_94,94 abose@gmail.com,A.B.94,9933226104,112233555004
404,Arindam Bose 95,Female,M.Tech,A_95,95 abose@gmail.com,A.B.95,9933226105,112233555005
404,Arindam Bose 96,Male,"M.Sc, Ph.D",A_96,96 abose@gmail.com,A.B.96,9933226106,112233555006
404,Arindam Bose 97,Male,"M.Sc, Ph.D",A_97,97 abose@gmail.com,A.B.97,9933226107,112233555007
404,Arindam Bose 98,Male,"M.Sc, Ph.D",A_98,98 abose@gmail.com,A.B.98,9933226108,112233555008
404,Arindam Bose 99,Male,"M.Sc, Ph.D",A_99,99 abose@gmail.com,A.B.99,9933226109,112233555009
404,Arindam Bose 100,Female,"M.Sc, Ph.D",A_100,100 abose@gmail.com,A.B.100,9933226110,112233555010
404,Arindam Bose 101,Male,M.Tech,A_101,101 abose@gmail.com,A.B.101,9933226111,112233555011
404,Arindam Bose 102,Male,"M.Sc, Ph.D",A_102,102 abose@gmail.com,A.B.102,9933226112,112233555012
404,Arindam Bose 103,Male,M.Sc,A_103,103 abose@gmail.com,A.B.103,9933226113,112233555013
404,Arindam Bose 104,Male,"M.Sc, Ph.D",A_104,104 abose@gmail.com,A.B.104,9933226114,112233555014
404,Arindam Bose 105,Male,"M.Sc, Ph.D",A_105,105 abose@gmail.com,A.B.105,9933226115,112233555015
404,Arindam Bose 106,Female,"M.Sc, Ph.D",A_106,106 abose@gmail.com,A.B.106,9933226116,112233555016
404,Arindam Bose 107,Male,M.Tech,A_107,107 abose@gmail.com,A.B.107,9933226117,112233555017
404,Arindam Bose 108,Male,"M.Sc, Ph.D",A_108,108 abose@gmail.com,A.B.108,9933226118,112233555018
404,Arindam Bose 109,Male,B.SC,A_109,109 abose@gmail.com,A.B.109,9933226119,112233555019
404,Arindam Bose 110,Female,B.COM,A_110,110 abose@gmail.com,A.B.110,9933226120,112233555020
404,Arindam Bose 111,Male,"M.Sc, Ph.D",A_111,111 abose@gmail.com,A.B.111,9933226121,112233555021
404,Arindam Bose 112,Male,M.Sc,A_112,112 abose@gmail.com,A.B.112,9933226122,112233555022
404,Arindam Bose 113,Male,"M.Sc, Ph.D",A_113,113 abose@gmail.com,A.B.113,9933226123,112233555023
404,Arindam Bose 114,Female,"M.Sc, Ph.D",A_114,114 abose@gmail.com,A.B.114,9933226124,112233555024
404,Arindam Bose 115,Male,"M.Sc, Ph.D",A_115,115 abose@gmail.com,A.B.115,9933226125,112233555025
404,Arindam Bose 116,Male,"M.Sc, Ph.D",A_116,116 abose@gmail.com,A.B.116,9933226126,112233555026
404,Arindam Bose 117,Male,M.Tech,A_117,117 abose@gmail.com,A.B.117,9933226127,112233555027
404,Arindam Bose 118,Male,"M.Sc, Ph.D",A_118,118 abose@gmail.com,A.B.118,9933226128,112233555028
404,Arindam Bose 119,Female,"M.Sc, Ph.D",A_119,119 abose@gmail.com,A.B.119,9933226129,112233555029
404,Arindam Bose 120,Male,"M.Sc, Ph.D",A_120,120 abose@gmail.com,A.B.120,9933226130,112233555030
404,Arindam Bose 121,Male,"M.Sc, Ph.D",A_121,121 abose@gmail.com,A.B.121,9933226131,112233555031
404,Arindam Bose 122,Male,"M.Sc, Ph.D",A_122,122 abose@gmail.com,A.B.122,9933226132,112233555032
404,Arindam Bose 123,Male,M.Tech,A_123,123 abose@gmail.com,A.B.123,9933226133,112233555033
404,Arindam Bose 124,Male,"M.Sc, Ph.D",A_124,124 abose@gmail.com,A.B.124,9933226134,112233555034
404,Arindam Bose 125,Female,M.Sc,A_125,125 abose@gmail.com,A.B.125,9933226135,112233555035
404,Arindam Bose 126,Male,"M.Sc, Ph.D",A_126,126 abose@gmail.com,A.B.126,9933226136,112233555036
404,Arindam Bose 127,Male,"M.Sc, Ph.D",A_127,127 abose@gmail.com,A.B.127,9933226137,112233555037
404,Arindam Bose 128,Male,"M.Sc, Ph.D",A_128,128 abose@gmail.com,A.B.128,9933226138,112233555038
404,Arindam Bose 129,Female,M.Tech,A_129,129 abose@gmail.com,A.B.129,9933226139,112233555039
404,Arindam Bose 130,Male,"M.Sc, Ph.D",A_130,130 abose@gmail.com,A.B.130,9933226140,112233555040
404,Arindam Bose 131,Male,B.SC,A_131,131 abose@gmail.com,A.B.131,9933226141,112233555041
404,Arindam Bose 132,Male,B.COM,A_132,132 abose@gmail.com,A.B.132,9933226142,112233555042
404,Arindam Bose 133,Female,"M.Sc, Ph.D",A_133,133 abose@gmail.com,A.B.133,9933226143,112233555043
404,Arindam Bose 134,Male,M.Sc,A_134,134 abose@gmail.com,A.B.134,9933226144,112233555044
404,Arindam Bose 135,Male,"M.Sc, Ph.D",A_135,135 abose@gmail.com,A.B.135,9933226145,112233555045
404,Arindam Bose 136,Male,"M.Sc, Ph.D",A_136,136 abose@gmail.com,A.B.136,9933226146,112233555046
404,Arindam Bose 137,Male,"M.Sc, Ph.D",A_137,137 abose@gmail.com,A.B.137,9933226147,112233555047
404,Arindam Bose 138,Female,"M.Sc, Ph.D",A_138,138 abose@gmail.com,A.B.138,9933226148,112233555048
404,Arindam Bose 139,Male,M.Tech,A_139,139 abose@gmail.com,A.B.139,9933226149,112233555049
404,Arindam Bose 140,Male,"M.Sc, Ph.D",A_140,140 abose@gmail.com,A.B.140,9933226150,112233555050
404,Arindam Bose 141,Male,"M.Sc, Ph.D",A_141,141 abose@gmail.com,A.B.141,9933226151,112233555051
404,Arindam Bose 142,Male,"M.Sc, Ph.D",A_142,142 abose@gmail.com,A.B.142,9933226152,112233555052
404,Arindam Bose 143,Male,"M.Sc, Ph.D",A_143,143 abose@gmail.com,A.B.143,9933226153,112233555053
404,Arindam Bose 144,Female,"M.Sc, Ph.D",A_144,144 abose@gmail.com,A.B.144,9933226154,112233555054
404,Arindam Bose 145,Male,M.Tech,A_145,145 abose@gmail.com,A.B.145,9933226155,112233555055
404,Arindam Bose 146,Male,"M.Sc, Ph.D",A_146,146 abose@gmail.com,A.B.146,9933226156,112233555056
404,Arindam Bose 147,Male,M.Sc,A_147,147 abose@gmail.com,A.B.147,9933226157,112233555057
404,Arindam Bose 148,Female,"M.Sc, Ph.D",A_148,148 abose@gmail.com,A.B.148,9933226158,112233555058
404,Arindam Bose 149,Male,"M.Sc, Ph.D",A_149,149 abose@gmail.com,A.B.149,9933226159,112233555059
404,Arindam Bose 150,Male,"M.Sc, Ph.D",A_150,150 abose@gmail.com,A.B.150,9933226160,112233555060
